RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Buta Japanese Ramen,https://buta-japanese-ramen.business.site,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/buta-japanese-ramen/v2/online-order#!/
Crest Cafe,http://crestcafeonline.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/crest-cafe/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/crest-cafe/v2/online-order#!/
Lakefront Brewery,http://www.lakefrontbrewery.com/beer-hall,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
BC Pizza of Traverse City,http://www.bc.pizza,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rise and Roast,http://www.riseandroast.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Wing Maxx of Lake Oconee,https://www.wing-maxx.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/wing-maxx/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/f2f744d2-0f3b-4835-8c94-3b4d91dbeff6#!/
"""The Stretch Restaurant",http://www.StretchRestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Mogan's Oyster House,http://www.mogansoysterhouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/mogans-oyster-house/giftcards,,,
Omi Omy,http://www.omiomyrestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/omi-omy/v2/online-order#!/
Baja Fish Tacos,http://bajafishtacos.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/2e266102-c606-4a61-a8e0-bf7a84e3016e#!/
Buxton Hall Barbecue,http://www.buxtonhall.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Southside Market & BBQ,https://www.southsidemarket.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Eagle Park Brewing Company,http://www.eagleparkbrewing.com/,,,,TOAST_GIFT_CARDS,,,,
Pedal Haus Brewery,https://pedalhausbrewery.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Park Avenue Pizza,http://www.parkavepizzajc.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/park-avenue-pizza/v2/online-order#!/
Riddim N Spice,https://www.riddimnspice.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/riddim-n-spice/v2/online-order#!/
Sushi Roku,https://www.sushiroku.com/locations/santa-monica,,,,,,,,
Wingbucket,http://www.wingbucket.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Arizona Bread Company,http://www.arizonabreadcompany.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Big Acai Des Moines,https://www.bigacaibowl.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Grounded Cafe,https://groundedcafegb.org/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Hot Lola's,http://www.hotlolaschicken.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/hotlolas/giftcards,https://www.toasttab.com/hotlolas/findcard,ONLINE_ORDERING,
SLAB BBQ,http://www.dopebbq.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/676e7ab1-4def-4d4a-b88c-caf72624d1a9#!/
Mondo Pizza,http://www.CraveFoodHall.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-boiler-bar/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/taco-sabe/v2/online-order#!/order
Columbus Inn,https://columbusinn.net/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/columbus-inn/giftcards,,,
"""Inferno Pizza",http://www.eatinfernopizza.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/infernopizzanorthhuntingdonpa/v2/online-order#!/
Mezcalito's Cocina & Tequila Bar,http://www.mezcalitoscocina.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/mezcalitos-cocina-tequila-bar/v2/online-order#!/
Roy-Pitz Beer Stube,http://www.thestube.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Olive and Twist,http://www.oliveandtwist.rocks,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/olive-and-twist/v2/online-order#!/
Green Hills Grille,http://ghgrille.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/green-hills-grille/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/green-hills-grille/v2/online-order#!/
Banks' Kitchen,http://www.holtcstore.com,,,,,,,,
Sidewalk Chef Kitchen,http://www.sidewalkchef.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Das Ethiopian Cuisine,http://www.dasethiopian.com,,,,,,,,
Georgio's Pizza,https://www.georgiospizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
1st Avenue Taphouse,http://www.tapkalispell.com,,,,,,,,
Mayville Diner,https://mayvillediner.godaddysites.com/,,,,,,,,
EBC West,http://www.ebcwest.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/ebcwest/v2/online-order#!/
Frank's Pizza & Italian Subs,http://www.frankspizzasubs.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/franks-pizza-italian-subs/v2/online-order?managementGroupGuid=2dd8c031-cd78-4bf6-af36-ae07db4b0024#!/
Health House Foods,https://www.healthhousefoods.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/health-house-foods/v2/online-order#!/order
The Mark,http://www.themarkonthesquare.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Sable Coffee,http://www.sablecoffee.com,REWARDS_PROGRAM,,https://www.toasttab.com/sable-coffee/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/sable-coffee/v2/online-order#!/
E.R. Bradley's Saloon,https://www.erbradleys.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Irondequoit Beer Company,http://irondequoitbeercompany.com,,,,TOAST_GIFT_CARDS,,,,
Sips Cafe,http://www.sipsrochester.com,,,,TOAST_GIFT_CARDS,,,,
Kimo’s Kitchen,http://www.kimoskitchen.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/kimo-s-kitchen/v2/online-order#!/
Groove Burgers,http://www.grooveburgers.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Neutral Ground Bar & Grill,http://www.NeutralGroundNola.com,,,,,,,,
Voodoo Bayou,http://voodoobayous.com/,,,,TOAST_GIFT_CARDS,,,,
Cafe La Trova,https://cafelatrova.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/cafe-la-trova/giftcards,,,
The Bread and Honey House,https://www.thebreadandhoneyhouse.com,,,,,,,ONLINE_ORDERING,
Cornbread,http://cornbreadsoul.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Tomé Catering,http://www.tomecatering.com,,,,TOAST_GIFT_CARDS,,,,
Coalfire,http://coalfirechicago.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/coalfire-grand-ave/giftcards,,ONLINE_ORDERING,"https://www.toasttab.com/coalfire-southport-ave/v2/online-order#!/ "
Mizu Izakaya,https://www.mizudenver.com/,,,,TOAST_GIFT_CARDS,,,,
25th Lane,http://www.flamingobowlonline.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Appalachian Tea,https://www.appalachiantea.com/,REWARDS_PROGRAM,,,,,,,
Ports of Italy Boothbay Harbor,http://www.portsofitaly.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cha House Raleigh,http://www.chahouseusa.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/cha-house/v2/online-order#!/
Pipeline Taco,https://www.pipelinetaco.com,,,,TOAST_GIFT_CARDS,,,,"{""imageData"":{""type"":""Image"",""id"":""dataItem-it0e44h9"",""metaData"":{""pageId"":""masterPage"",""isPreset"":false,""schemaVersion"":""2.0"",""isHidden"":false},""title"":"""",""uri"":""cd1fb2_d217fb3ec8974af8b397a80078607b85~mv2.png"",""description"":"""",""width"":660,""height"":600,""alt"":"""",""link"":{""type"":""ExternalLink"",""id"":""dataItem-jyhwtv1o"",""metaData"":{""pageId"":""masterPage"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/pipeline-taco/v2/online-order#!/"",""target"":""_blank""},""displayMode"":""fill""},""containerId"":""comp-it0e44fc"",""displayMode"":""fill""}"
Gitta's Table & Wine Shop,http://www.gittastable.com/,,,,,,,ONLINE_ORDERING,
Mima's 1868 Cuban Cafe,https://www.mimas1868.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Emmer & Rye,https://emmerandrye.com/,,,,TOAST_GIFT_CARDS,,,,
Piper Inn,http://piperinn.com,,,,TOAST_GIFT_CARDS,,,,
The Bloom Cafe at Quality Gardens,http://www.bloomcafeqgi.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-bloom-cafe-at-quality-gardens/v2/online-order#!/order
Bacon & Jam,http://www.baconandjamchicago.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Woodward Tavern,http://www.woodwardtavern.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/woodward-tavern-mtp/v2/online-order#!/
Tracy's Diner,http://www.tracysdiner.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Kitchen @ Stonebrier,https://www.thekitchenatsb.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-kitchen-stonebrier/v2/online-order#!/
Lucy's Sauggy Dollar Bar,http://www.sauggydollarbar.com,,,,TOAST_GIFT_CARDS,,,,
IT! Italy,http://ititaly.us/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/it-italy/giftcards,,,
LaFina,http://www.lafinarestaurant.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
FSK 0011,http://www.eatlospolloshermanos.com,,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,,FAILED TO GET
the bier boutique,https://thebierboutique.com,,,,,,,ONLINE_ORDERING,
Milanese Pizza,https://www.milanesepizza.net/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/milanese-pizza/v2/online-order#!/
DEMETRIS BBQ,https://www.demetrisbbq.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fill-Up With Billups,https://www.fillupwithbillups.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Real Food Academy,https://therealfood.cafe/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/the-real-food-academy/v2/online-order#!/
PURE Taqueria,https://puretaqueria.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pure-taqueria-alpharetta/giftcards,https://www.toasttab.com/pure-taqueria-alpharetta/findcard,ONLINE_ORDERING,https://www.toasttab.com/locations/4878dcb2-f88a-4e9c-aa13-e6d9068b9f99#!/
La Fontana Steakhouse,https://lafontanasteakhouse.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/fontana-steakhouse/v2/online-order#!/order
Daily Jam,https://mydailyjam.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/daily-jam-mayo/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/08fb4ed4-9441-4919-9c72-24ac8f77d834#!/
Hestia,http://hestiaaustin.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/hestia/giftcards,,,
Pietro's,https://pietrosdining.com/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/pietros/v2/online-order#!/
74 South at Moretz Mills,http://moretzmills.com/events/,,,,,,,,
Bel Cibo Pizzeria,https://belcibopizzeria.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/belcibo-pizzeria-lfwaz/v2/online-order#!/
Nourish Coffee Bar + Kitchen,http://www.NourishCHWB.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/nourish-coffee-bar-kitchen/v2/online-order#!/
Burrito Republic,http://www.burritorepublicnyc.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/burrito-republic/v2/online-order#!/
BonFire Grill,https://www.bonfiregrill.net/,,,,TOAST_GIFT_CARDS,,,,
Little Jim Bait and Tackle,https://www.littlejimbaitandtackle.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/little-jim-bait-and-tackle/giftcards,,,
Island City Brewing Company,http://islandcitybrew.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
YiFang Taiwan Fruit Tea,https://www.toasttab.com/yifang-sd/v2/online-order#!/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Junbi,https://www.junbishop.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The New York Bagel Factory,https://www.newyorkbagelfactory.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-new-york-bagel-factory/v2/online-order
Grateful Biscuits & Pizza,https://www.gratefulbiscuits.com/,,,,,,,ONLINE_ORDERING,
Scarlet Kitchen and Lounge,https://scarletkl.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
5 Burro Cafe,http://www.5burrocafe.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/5-burro-cafe/v2/online-order#!/
Button & Co. Bagels - Catering,http://buttonbagels.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Dock Local Uptown,http://thedocktexas.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Flambeau Forest Inn,http://www.flambeauforestinn.net,REWARDS_PROGRAM,,,,,,,
UCH I,https://sm.urgegastropub.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Giovanni's Bar and Restaurant,http://giovannisbarandrestaurant.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Alpine Inn,http://www.alpineinnpv.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/alpine-inn/v2/online-order#!/order
Route 66 Taco Company,https://www.route66tacoco.net/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""imageData"":{""type"":""Image"",""id"":""dataItem-jzm6cr9s"",""metaData"":{""pageId"":""tkswh"",""isPreset"":false,""schemaVersion"":""2.0"",""isHidden"":false},""title"":"""",""uri"":""6c6f0a_5815613bc445475a91c8a4d535ec94e6~mv2_d_2047_1331_s_2.gif"",""description"":"""",""width"":2047,""height"":1331,""alt"":""PLACE YOUR ORFER - TACO.gif"",""name"":""PLACE YOUR ORFER - TACO.gif"",""link"":{""type"":""ExternalLink"",""id"":""dataItem-jzn4w7hc"",""metaData"":{""pageId"":""tkswh"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/route-66-taco-company/v2/online-order#!/"",""target"":""_self""},""displayMode"":""fill""},""containerId"":""comp-jzm6cr2x"",""displayMode"":""fill""}"
The Urban Deli,http://www.theurbandelireno.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-urban-deli/v2/online-order#!/
Robin's Cafe,http://www.robinscafe.net,,,,,,,ONLINE_ORDERING,
Seed Burger,http://www.seedburger.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/seedburger/v2/online-order#!/
Katie's Kitchen,http://www.katieskitchenonline.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Balls of Glory,http://www.BallsofGlory.us,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Flint by Baltaire,http://www.flintbybaltaire.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/flint/giftcards,,,
Giovanni's Pizza New Circle,https://www.Giovannisoflexington.com/home.html,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Doughby's Pizza and More,https://www.doughbyspizza.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/doughbys-pizza-and-more/v2/online-order#!/order
Exhibit 'A' Brewing Company - Beer Garden,http://www.exhibit-a-brewing.com,,,,TOAST_GIFT_CARDS,,,,
Gunwhale Ales,http://www.gunwhaleales.com,,,,TOAST_GIFT_CARDS,,,,
Fireproof,https://fireproofcolumbus.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://fireproofcolumbus.com/#https://www.toasttab.com/fireproof/giftcards,,,
Hop Thief TapHouse & Kitchen,https://hopthieftaphouse.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/hop-thief-taphouse/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/hop-thief-taphouse/v2/online-order#!/
Merengue Restaurant and Catering,http://www.MerengueRestaurant.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/merengue-restaurant/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/merengue-restaurant/v2/online-order#!/
The Egg Bistro,http://www.theeggbistro.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Shaker & Peel,http://www.shakerandpeel,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cinco 5 International,https://www.cinco5sb.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Roy-Pitz Barrel House,http://www.roypitzbarrelhouse.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bardenay,http://www.bardenay.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bardenay-restaurant-distillery/giftcards,,,
Cobb's Landing,https://www.cobbs-landing.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/cobbs-landing-fpcm/giftcards,,,
Corrida,https://www.corridaboulder.com/,,,,TOAST_GIFT_CARDS,,,,
Rose & Lois,http://www.roseandlois.com,,,,,,,,
Coals,http://www.coalsportland.com,,,,,,,ONLINE_ORDERING,
Merchant Cafe,http://www.merchantneworleans.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Burrito Envy & Tequila Bar,https://www.burritoenvy.com/,,,,,,,ONLINE_ORDERING,
Chow Wok,http://www.chowwoktx.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Herd & Horns,https://www.herdandhorns.com/,REWARDS_PROGRAM,,https://www.toasttab.com/herd-horns/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/herd-horns/v2/online-order#!/
Paper Doll,http://www.paperdollbar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Big Woody's Bar & Grill,https://bigwoodys.net/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bigwoodys-virginiabeach/v2/online-order#!/
True Bistro,http://www.truebistroboston.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Zocalo- MIDTOWN,http://www.zocalosacramento.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/zocalo-midtown/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/zocalo-midtown/v2/online-order#!/
SQUARE PEG PIZZERIA,http://www.squarepegpizzeria.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/square-peg-pizzeria/giftcards,https://www.toasttab.com/square-peg-pizzeria/findcard,ONLINE_ORDERING,https://www.toasttab.com/square-peg-pizzeria/v2/online-order#!/
Core Kitchen,https://www.corekitchenaz.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/core-kitchen/v2/online-order#!/order
The Rocking Horse,https://www.rockinghorsechicago.com/,REWARDS_PROGRAM,,,,,,,
Mangoz Grill,https://www.mangozgrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/mangoz-grill/v2/online-order
Stone Mill Bread Co.,http://www.stonemillbread.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Hopworks Urban Brewery,https://hopworksbeer.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Dac's Smokehouse,https://dacspeoria.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Culhane’s Irish Pub,https://www.culhanesirishpub.com,REWARDS_PROGRAM,https://www.toasttab.com/culhanes-irish-pub-beaches/rewards,https://www.toasttab.com/culhanes-irish-pub-southside/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/4a99903d-8b7e-4193-915c-0a0879321de5#!/
Senet Game Bar,http://www.senetgamebar.com,,,,TOAST_GIFT_CARDS,,,,
Junbi,http://www.junbishop.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
411 South Bar and Grill,https://www.411southbarandgrill.com/location/411-south-bar-and-grill/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/411-south-bar-and-grill/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/411-south-bar-and-grill/v2/online-order#!/
Palmyra Pub and Eatery,https://palmyrapub.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cozzola's Pizza,http://www.cozzolaspizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/cozzolas-pizza-south/v2/online-order#!/order
KITCH Organic,http://www.kitchorganic.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/kitch-organic/v2/online-order#!/
Stewart's Rootbeer,http://www.stewartslb.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/stewarts-rootbeer/v2/online-order#!/
Mama Fu's Jax,http://www.mamafusjax.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/mama-fus-jax/v2/online-order#!/
The Spot on Mill Street,http://www.thespotonmillstreet.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Lagarde,http://www.LagardeAtl.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mario's Famous Pizzeria,http://www.mariosfamouspizzeria.com,,,,,,,ONLINE_ORDERING,
Capitol City Brewery,http://www.capcitybrew.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Umi Sushi Kitchen,https://umispokane.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/umi-sushi-kitchen-1309-west-summit-parkway/v2/online-order#!/
Freshlys we love cooking,http://www.freshlys.net/,REWARDS_PROGRAM,https://www.toasttab.com/freshlys-we-love-cooking/rewards,https://www.toasttab.com/freshlys-we-love-cooking/rewardsSignup,,,,ONLINE_ORDERING,https://www.toasttab.com/freshlys-we-love-cooking/v2/online-order#!/order
FOK Brewing Co,http://www.fokbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Tavern,http://www.thetavern.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-tavern/giftcards,,,
Earl's Rib Palace,http://www.earlsribpalace.com,,,,,,,ONLINE_ORDERING,
Cafe Corazon,http://www.corazonmilwaukee.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Old Ox Brewery,http://www.oldoxbrewery.com,,,,TOAST_GIFT_CARDS,,,,
Rina,http://www.rinakitchen.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/rina/giftcards,,,
F&D Woodfired Italian Kitchen,https://fdwoodfireditaliankitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/f-d-woodfired-italian-kitchen/giftcards,https://www.toasttab.com/f-d-woodfired-italian-kitchen/findcard,ONLINE_ORDERING,"[{""event"":""click"",""action"":""simplelink"",""target"":""_self"",""url"":""https:\/\/www.toasttab.com\/f-d-woodfired-italian-kitchen\/v2\/online-order#!\/"",""delay"":""""}]"
Bravo Pizza,https://bravopizzadelivery.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/bravo-pizza-lompoc/v2/online-order#!/
Basil Pizzeria & Trattoria,http://www.get-basil.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Beach Tavern,http://www.beachtavern.net,,,,TOAST_GIFT_CARDS,,,,
Butler's Market,http://www.butlersmarket.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Charge Up,https://www.chargeupatx.com,,,,,,,ONLINE_ORDERING,
joe pizza,http://www.Joe-pizza.com,REWARDS_PROGRAM,https://www.toasttab.com/joe-pizza-canton/rewards,https://www.toasttab.com/joe-pizza-simsbury/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Lalo's Restaurant,http://www.lalos.com,,,,,,,ONLINE_ORDERING,
Kai,http://www.kaiphilly.com,,,,,,,,
Twisted Tomato Pizzeria,http://www.twisted-tomato.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/twisted-tomato/v2/online-order#!/
StarBQ House,https://www.starbqhouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Napoli Wood Fired Pizza & Bakery,https://www.napoliwoodfiredpizzaandbakery.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/napoli-wood-fired-pizza-bakery/v2/online-order#!/order
510 Johnny's,https://www.510johnnys.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
PT's Coffee Roasting Company,https://www.ptscoffee.com/,,,,TOAST_GIFT_CARDS,,,,
Craft Pita,http://www.craftpita.com,REWARDS_PROGRAM,,https://www.toasttab.com/craftpita/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/craftpita/v2/online-order#!/
